phylum	genus	abundance
Proteobacteria	Ferribacterium	0.001390479
Proteobacteria	Legionella	0.00196303
Proteobacteria	Sulfuritalea	0.005480124
Proteobacteria	Polynucleobacter	0.013659414362833307
Firmicutes	ClostridiumIII	0.006134468
Proteobacteria	Methylotenera	0.001226894
Proteobacteria	Methylocystis	0.000245379
Proteobacteria	Variovorax	0.010224112547030918
Proteobacteria	Rhodoferax	0.001799444
Bacteroidetes	Ferruginibacter	0.002617373
Proteobacteria	Polynucleobacter	0.00760674
Proteobacteria	Brevundimonas	0.003926059
Proteobacteria	Aquincola	0.002453787
Proteobacteria	Methylobacillus	0.002699166
Proteobacteria	Anaeromyxobacter	0.001717651
Proteobacteria	Geobacter	0.002208408
Actinobacteria	Rhodoluna	0.001063308
Proteobacteria	Pantoea	0.00253558
Proteobacteria	Rhizobium	0.001554065
Proteobacteria	Curvibacter	0.002044823
Proteobacteria	Mitsuaria	0.000327172
Proteobacteria	Legionella	0.001881237
Proteobacteria	Legionella	0.002208408
Proteobacteria	Anaeromyxobacter	0.000490757
Proteobacteria	Janthinobacterium	0.002453787
Proteobacteria	Geobacter	0.000163586
Proteobacteria	Limnohabitans	8.179290037624735e-05
Proteobacteria	Limnohabitans	0.000899722
Bacteroidetes	Flavobacterium	0.000736136
Firmicutes	ClostridiumXlVa	0.002126615
Firmicutes	Clostridiumsensustricto	0.002044823
Proteobacteria	Chelativorans	0.000408965
Microgenomates	Microgenomates	0.004253231
Proteobacteria	Dechloromonas	0.000490757
Proteobacteria	Geobacter	0.000245379
Proteobacteria	Rhodocyclus	0.002453787
Actinobacteria	Agrococcus	0.000817929
Proteobacteria	Limnohabitans	0.002208408
Proteobacteria	Methylotenera	8.179290037624735e-05
Proteobacteria	Methylocystis	8.179290037624735e-05
Firmicutes	Clostridiumsensustricto	0.002371994
Firmicutes	Clostridiumsensustricto	0.000245379
Proteobacteria	Sphingomonas	0.000654343
Actinobacteria	Rhodoluna	0.001226894
Proteobacteria	Methylocystis	0.002044823
Proteobacteria	Limnohabitans	0
Proteobacteria	Dechloromonas	0.000245379
Proteobacteria	Polynucleobacter	0
Proteobacteria	Sphingomonas	0.000817929
Proteobacteria	Methylocystis	0.000490757
Proteobacteria	Polynucleobacter	8.179290037624735e-05
Proteobacteria	Rhodoferax	8.179290037624735e-05
Proteobacteria	Methylocystis	0
Proteobacteria	Dokdonella	0.000408965
Cyanobacteria	Streptophyta	0
Proteobacteria	Aquincola	0.000981515
Bacteroidetes	Mucilaginibacter	0.000245379
Proteobacteria	Legionella	0.000327172
Bacteroidetes	Pseudarcicella	8.179290037624735e-05
Proteobacteria	Pelobacter	8.179290037624735e-05
Proteobacteria	Propionivibrio	8.179290037624735e-05
Bacteroidetes	Solitalea	0.000899722
Proteobacteria	Limnohabitans	8.179290037624735e-05
Proteobacteria	Pleomorphomonas	0
Proteobacteria	Propionivibrio	0
Proteobacteria	Hyphomicrobium	0
Proteobacteria	Rivibacter	0.000327172
Proteobacteria	Propionivibrio	8.179290037624735e-05
Proteobacteria	Limnohabitans	0
Proteobacteria	Limnohabitans	8.179290037624735e-05
Proteobacteria	Polynucleobacter	0
Proteobacteria	Aquisalimonas	0.000327172
Proteobacteria	Polynucleobacter	0
Proteobacteria	Ectothiorhodospira	8.179290037624735e-05
Proteobacteria	Polynucleobacter	8.179290037624735e-05
Proteobacteria	Limnohabitans	0.000163586
Proteobacteria	Limnohabitans	8.179290037624735e-05
Proteobacteria	Limnohabitans	8.179290037624735e-05
Proteobacteria	Limnohabitans	0.000163586
Actinobacteria	Microbacterium	8.179290037624735e-05
Proteobacteria	Limnohabitans	0
Bacteroidetes	Pseudarcicella	0
Proteobacteria	Polynucleobacter	0
Proteobacteria	Limnohabitans	0
Proteobacteria	Limnohabitans	0
Proteobacteria	Ferribacterium	0
Proteobacteria	Polynucleobacter	0
Proteobacteria	Methylotenera	0
Proteobacteria	Polynucleobacter	0
Unmapped	Unmapped	0.8899885489939473
		
